년월,대여종류,대여소번호,대여소명,건수,운동량,탄소절감량,이동거리,이동시간,RNUM
202303,정기권,03508,3508. 화양사거리,2,72.59,0.65,2820.00,24,99
202303,정기권,03509,3509. 세종사이버대학교,16,324.22,3.37,14518.89,114,100
202304,정기권,00108,108. 서교동 사거리,2,217.32,2.13,9160.00,59,1
202304,정기권,00109,109. 제일빌딩 앞,13,871.65,8.53,36704.55,412,61
202304,정기권,00300,300. 정동사거리,1,143.27,1.40,6030.00,36,92
202304,정기권,00301,301. 경복궁역 7번출구 앞,2,61.93,0.49,2136.42,16,95
202304,정기권,00302,302. 경복궁역 4번출구 뒤,2,96.77,1.10,4780.43,91,99
202304,정기권,00400,400. 상암한화오벨리스크 1차 앞,7,164.92,1.76,7603.11,80,62
202304,정기권,00505,505. 자양사거리 광진아크로텔 앞,8,1079.97,6.11,26295.32,305,19
202304,정기권,00509,509. 이마트 버스정류소 옆,6,105.92,0.96,4115.14,27,34
202304,정기권,00510,510. 서울숲 남문 버스정류소 옆,2,24.27,0.26,1145.06,24,42
202304,정기권,00512,512. 뚝섬역 1번 출구 옆,4,385.28,3.60,15481.23,126,56
202304,정기권,00513,513. 뚝섬역 5번 출구 정류소 옆,1,26.41,0.27,1150.00,8,70
202304,정기권,00514,514. 성수사거리 버스정류장 앞,6,217.41,2.14,9221.69,41,76
202304,정기권,00516,516. 광진메디칼 앞,2,82.14,0.74,3191.46,46,88
202304,정기권,00729,729. 서부식자재마트 건너편,5,596.93,4.67,20151.03,116,2
202304,정기권,00731,731. 서울시 도로환경관리센터,19,532.83,5.75,24810.49,236,3
202304,정기권,00732,732. 신월중학교,3,168.79,1.50,6467.06,48,4
202304,정기권,00733,733. 신정이펜하우스314동,29,859.64,7.98,34409.63,224,5
202304,정기권,00734,734. 신트리공원 입구,10,228.30,2.79,12063.83,124,6
202304,정기권,00735,735. 영도초등학교,27,400.82,4.71,20274.48,371,7
202304,정기권,00736,736. 오솔길공원,11,367.47,3.40,14641.76,136,8
202304,정기권,00737,737. 장수공원,6,308.29,3.14,13459.14,68,9
202304,정기권,00739,739. 신월사거리,2,82.78,1.37,5901.64,61,10
202304,정기권,00741,741. 화곡로 입구 교차로,3,173.14,1.56,6720.24,65,11
202304,정기권,00742,742. 등촌역 5번 출구 뒤,2,27.54,0.25,1070.00,8,12
202304,정기권,00743,743. 현대6차아파트 101동 옆,3,195.86,2.09,8991.02,86,13
202304,정기권,00744,744. 신목동역 2번 출구,6,461.32,4.76,20470.49,156,14
202304,정기권,00745,745. 강서초등학교,3,62.48,0.69,3004.70,19,15
202304,정기권,00746,746. 목동2단지 상가,70,3326.54,32.52,140159.85,966,16
202304,정기권,00747,747. 목동3단지 상가,8,339.41,3.31,14248.07,115,17
202304,정기권,00748,748. 목동운동장,3,61.99,0.70,3001.35,28,18
202304,정기권,00934,934. 신사동 성당,5,514.09,4.43,19091.24,153,20
202304,정기권,00937,937. 상림마을 롯데캐슬2단지 옆,1,19.47,0.16,702.51,6,21
202304,정기권,00948,948. 디지털미디어 시티역 4번출구(DMC역),12,99.91,1.16,5046.02,31,22
202304,정기권,00950,950. 구산역 2번 출구 예일여고 버스정류장,11,467.89,4.59,19758.70,160,23
202304,정기권,01023,1023. 한국종합기술사옥 앞,1,13.56,0.15,634.12,3,24
202304,정기권,01024,1024.  강동구청 앞,5,181.61,1.94,8338.46,96,25
202304,정기권,01027,1027. 프라자 아파트 앞,4,145.69,1.31,5660.00,41,26
202304,정기권,01029,1029. 성내어울터,22,807.47,8.03,34622.10,295,27
202304,정기권,01031,1031. 올림픽로 836(아리수로),2,63.85,0.87,3749.84,96,28
202304,정기권,01032,1032. 선사고등학교,2,142.80,1.26,5400.00,31,29
202304,정기권,01035,1035. 고덕역 4번출구,9,388.68,3.30,14248.95,132,30
202304,정기권,01036,1036. 고덕동 주양쇼핑,11,631.29,4.95,21302.45,176,31
202304,정기권,01041,1041. 묘곡초등학교,4,31.47,0.28,1203.60,9,32
202304,정기권,01042,1042. 강일리버파크 2~5단지,1,140.67,1.03,4440.45,21,33
202304,정기권,01044,1044. 굽은다리역,23,1007.00,8.50,36705.23,332,35
202304,정기권,01150,1150. 송정역 1번출구,5,172.90,1.86,8035.12,79,36
202304,정기권,01151,1151. 마곡역1번출구,5,137.43,1.29,5564.42,70,37
202304,정기권,01152,1152. 마곡역교차로,17,400.32,3.79,16286.55,213,38
202304,정기권,01153,"1153. 발산역 1번, 9번 인근 대여소",24,801.27,7.14,30817.29,268,39
202304,정기권,01155,1155. 기쁜우리복지관,32,1912.82,18.02,77708.02,655,40
202304,정기권,01157,1157. 강서구청,2,104.25,0.94,4050.00,25,41
202304,정기권,01251,1251. 석촌역 2번출구,5,495.66,4.54,19597.30,197,43
202304,정기권,01253,1253. 오금역 3번 출구 뒤,11,856.53,6.95,29996.21,160,44
202304,정기권,01256,1256. 문정현대아파트 교차로,4,169.23,1.71,7363.39,122,45
202304,정기권,01257,1257. 가락시장역 사거리,1,96.57,0.64,2740.00,12,46
202304,정기권,01259,1259. 방이역 1번출구,3,140.88,1.45,6257.17,68,47
202304,정기권,01260,1260. 방이동 한양3차아파트 옆,44,1745.50,18.40,79255.67,580,48
202304,정기권,01262,1262. 송파여성문화회관 앞,1,18.77,0.19,803.46,6,49
202304,정기권,01264,1264. 천호역 10번 출구 앞,13,655.57,6.40,27640.03,222,50
202304,정기권,01265,1265. 문정동 근린공원,7,301.15,2.57,11056.03,75,51
202304,정기권,01267,1267. 올림픽공원 남2문 앞,1,24.97,0.23,970.00,5,52
202304,정기권,01268,1268. 몽촌토성역 1번출구 옆,1,73.76,0.50,2141.06,8,53
202304,정기권,01269,1269. 리센츠아파트 ,2,27.19,0.26,1108.14,8,54
202304,정기권,01271,1271. 송파도서관,17,973.30,9.85,42366.29,530,55
202304,정기권,01274,1274. 영파여고 앞,6,407.41,3.67,15827.56,130,57
202304,정기권,01442,1442. 중랑구 중소기업 창업센터,18,475.27,4.33,18672.37,326,58
202304,정기권,01446,1446. 중랑전화국 교차로,6,329.60,3.19,13726.01,241,59
202304,정기권,01447,1447. 면목역 3번출구,4,130.70,1.25,5394.47,73,60
202304,정기권,01527,1527. 미아역 1번 출구 뒤,24,2799.73,18.18,78335.45,374,63
202304,정기권,01529,1529. 미아동 한국전력공사,13,1981.14,16.97,73185.25,389,64
202304,정기권,01530,1530. 광산사거리,2,93.49,0.99,4292.38,30,65
202304,정기권,01531,1531. 미아사거리 1번 출구,29,1569.91,14.68,63294.87,349,66
202304,정기권,01532,1532. 번3동 주민센터 교차로,9,579.39,4.53,19508.01,154,67
202304,정기권,01533,"1533. 번동 주공3, 4단지 교차로",1,44.53,0.40,1730.00,8,68
202304,정기권,01535,1535. 효성인텔리안 앞,11,772.50,6.70,28876.42,179,69
202304,정기권,01536,1536. 번동 두산위브 101동 옆,1,38.32,0.35,1488.60,9,71
202304,정기권,01643,1643. 태릉입구역 8번출구,2,149.43,1.65,7115.84,43,72
202304,정기권,01646,1646. 삼육대 입구,1,134.36,1.21,5220.00,22,73
202304,정기권,01650,1650. 중계근린공원내,21,821.54,7.38,31715.60,238,74
202304,정기권,01651,1651. 상계동 우방유쉘아파트 앞,3,537.03,4.88,21045.89,116,75
202304,정기권,01653,1653. 노원역1번출구,32,1392.38,13.53,58207.58,525,77
202304,정기권,01654,1654. 당고개입구 오거리,12,589.99,6.16,26531.67,135,78
202304,정기권,01655,1655. 공릉1단지아파트,22,555.37,4.34,18640.84,98,79
202304,정기권,01656,1656. 중앙하이츠 아파트 입구,7,237.79,2.67,11497.70,87,80
202304,정기권,01657,1657. 노원구청 ,2,67.41,0.57,2475.77,20,81
202304,정기권,01659,1659. 중계동 을지중학교,9,245.51,2.27,9795.24,62,82
202304,정기권,01660,1660. 서울시립과학관,5,65.12,1.68,7244.97,98,83
202304,정기권,01716,1716. 창동역 1번출구 건너편,2,34.72,0.30,1280.00,9,84
202304,정기권,01717,1717. 시립창동운동장 입구,3,132.88,1.28,5508.49,52,85
202304,정기권,01720,1720. 도봉구청 옆(중랑천변),17,1259.24,8.19,35364.69,166,86
202304,정기권,01721,1721. 창동역 2번출구 ,35,1530.43,15.60,67190.72,546,87
202304,정기권,01842,1842. 한울중학교,4,344.36,3.10,13378.45,74,89
202304,정기권,02058,2058. 동작경찰서,5,310.60,2.69,11581.71,79,90
202304,정기권,02062,2062. 사당새마을금고,1,37.66,0.45,1941.00,17,91
202304,정기권,02271,2271. 내방역 8번출구 앞,5,87.69,0.95,4100.88,38,93
202304,정기권,02274,2274. 양재시민의숲역 3번출구,7,202.45,1.96,8478.45,97,94
202304,정기권,02362,2362. 신사동 가로수길 입구,2,188.46,1.72,7406.06,43,96
202304,정기권,02369,2369. KT선릉타워,1,15.44,0.14,600.00,4,97
202304,정기권,02370,2370. 한티역 3번출구,4,207.39,2.24,9611.96,94,98
202304,정기권,02372,2372. 대치역 사거리,2,120.80,1.34,5765.04,32,100
202305,정기권,00108,108. 서교동 사거리,1,72.21,0.68,2941.23,25,1
202305,정기권,00109,109. 제일빌딩 앞,7,547.19,5.16,22231.89,183,69
202305,정기권,00300,300. 정동사거리,1,9.58,0.14,590.00,4,100
202305,정기권,00400,400. 상암한화오벨리스크 1차 앞,12,294.54,2.80,12156.79,305,70
202305,정기권,00505,505. 자양사거리 광진아크로텔 앞,8,406.66,2.81,12164.00,178,18
202305,정기권,00509,509. 이마트 버스정류소 옆,8,85.38,0.77,3316.73,20,39
202305,정기권,00510,510. 서울숲 남문 버스정류소 옆,2,614.84,5.00,21551.29,106,46
202305,정기권,00512,512. 뚝섬역 1번 출구 옆,3,153.16,1.39,6015.54,74,61
202305,정기권,00513,513. 뚝섬역 5번 출구 정류소 옆,2,32.94,0.33,1441.84,21,78
202305,정기권,00514,514. 성수사거리 버스정류장 앞,2,88.03,0.76,3286.25,25,82
202305,정기권,00729,729. 서부식자재마트 건너편,12,683.04,5.62,24167.44,116,2
202305,정기권,00731,731. 서울시 도로환경관리센터,16,625.35,6.62,28486.40,355,3
202305,정기권,00732,732. 신월중학교,4,223.73,2.06,8904.52,60,4
202305,정기권,00733,733. 신정이펜하우스314동,24,793.58,7.28,31515.89,143,5
202305,정기권,00734,734. 신트리공원 입구,8,467.35,4.76,20582.17,150,6
202305,정기권,00735,735. 영도초등학교,28,618.29,6.37,28416.02,175,7
202305,정기권,00736,736. 오솔길공원,22,334.35,3.17,13684.59,232,8
202305,정기권,00737,737. 장수공원,6,236.81,2.28,9819.51,83,9
202305,정기권,00741,741. 화곡로 입구 교차로,5,385.28,3.65,15742.49,144,10
202305,정기권,00742,742. 등촌역 5번 출구 뒤,1,59.00,0.69,2980.00,16,11
202305,정기권,00743,743. 현대6차아파트 101동 옆,3,205.73,1.58,6827.00,46,12
202305,정기권,00744,744. 신목동역 2번 출구,5,125.15,1.14,4933.58,37,13
202305,정기권,00745,745. 강서초등학교,7,217.92,2.19,9432.46,115,14
202305,정기권,00746,746. 목동2단지 상가,69,2879.36,28.79,126191.92,999,15
202305,정기권,00747,747. 목동3단지 상가,12,587.19,5.58,24064.94,133,16
202305,정기권,00748,748. 목동운동장,2,53.31,0.50,2166.20,20,17
202305,정기권,00934,934. 신사동 성당,2,205.10,2.05,8844.72,112,19
202305,정기권,00938,938. 금암 문화공원,2,157.55,1.48,6410.00,83,20
202305,정기권,00941,941. 은평뉴타운 도서관,1,91.10,0.76,3286.53,13,21
202305,정기권,00942,942. 상림마을 생태공원,1,28.00,0.23,1010.00,6,22
202305,정기권,00945,945. 기자촌 사거리 A,1,92.55,0.83,3595.70,37,23
202305,정기권,00947,947. 연신내 선일하이츠빌 정류소,2,90.65,0.81,3521.95,21,24
202305,정기권,00948,948. 디지털미디어 시티역 4번출구(DMC역),8,114.02,1.12,4826.76,36,25
202305,정기권,00949,949. 연신내역 1번 출구 ,1,22.18,0.19,800.00,5,26
202305,정기권,00950,950. 구산역 2번 출구 예일여고 버스정류장,11,697.30,6.77,29135.96,268,27
202305,정기권,01023,1023. 한국종합기술사옥 앞,5,49.09,0.53,2295.20,16,28
202305,정기권,01024,1024.  강동구청 앞,3,45.67,0.50,2096.98,17,29
202305,정기권,01025,1025. 상일초등학교,1,100.55,0.79,3385.55,14,30
202305,정기권,01027,1027. 프라자 아파트 앞,14,770.98,6.94,29952.14,296,31
202305,정기권,01028,1028. 포레스 주상복합 빌딩,5,238.88,2.08,8940.00,67,32
202305,정기권,01029,1029. 성내어울터,22,896.32,9.81,42345.07,297,33
202305,정기권,01032,1032. 선사고등학교,2,178.97,1.57,6780.86,37,34
202305,정기권,01035,1035. 고덕역 4번출구,3,85.29,0.86,3739.02,24,35
202305,정기권,01036,1036. 고덕동 주양쇼핑,7,554.64,4.42,19017.28,182,36
202305,정기권,01041,1041. 묘곡초등학교,3,43.18,0.36,1591.28,14,37
202305,정기권,01042,1042. 강일리버파크 2~5단지,1,97.17,1.07,4630.00,33,38
202305,정기권,01044,1044. 굽은다리역,23,804.10,7.31,31426.69,239,40
202305,정기권,01150,1150. 송정역 1번출구,10,347.07,3.30,14263.55,83,41
202305,정기권,01151,1151. 마곡역1번출구,8,180.76,1.75,7480.54,49,42
202305,정기권,01152,1152. 마곡역교차로,26,539.55,4.75,21786.32,264,43
202305,정기권,01153,"1153. 발산역 1번, 9번 인근 대여소",30,1110.83,9.98,42983.25,507,44
202305,정기권,01155,1155. 기쁜우리복지관,37,1994.44,18.90,81471.68,798,45
202305,정기권,01251,1251. 석촌역 2번출구,1,20.56,0.20,880.00,4,47
202305,정기권,01253,1253. 오금역 3번 출구 뒤,2,143.64,1.06,4576.99,45,48
202305,정기권,01256,1256. 문정현대아파트 교차로,11,348.63,3.39,14623.29,174,49
202305,정기권,01257,1257. 가락시장역 사거리,2,98.17,1.15,4957.79,27,50
202305,정기권,01258,1258. 가락미륭아파트 앞,6,160.41,1.31,5636.92,44,51
202305,정기권,01259,1259. 방이역 1번출구,7,420.10,3.73,16112.43,154,52
202305,정기권,01260,1260. 방이동 한양3차아파트 옆,35,956.31,9.32,40297.82,279,53
202305,정기권,01262,1262. 송파여성문화회관 앞,2,67.05,0.66,2870.00,18,54
202305,정기권,01264,1264. 천호역 10번 출구 앞,11,397.87,4.00,17212.27,94,55
202305,정기권,01265,1265. 문정동 근린공원,8,243.82,1.65,7077.41,33,56
202305,정기권,01267,1267. 올림픽공원 남2문 앞,1,14.16,0.13,550.00,3,57
202305,정기권,01268,1268. 몽촌토성역 1번출구 옆,4,207.62,1.70,7328.04,122,58
202305,정기권,01269,1269. 리센츠아파트 ,6,225.54,2.02,8762.07,145,59
202305,정기권,01271,1271. 송파도서관,19,960.66,10.13,43641.71,330,60
202305,정기권,01274,1274. 영파여고 앞,1,17.25,0.16,670.00,38,62
202305,정기권,01442,1442. 중랑구 중소기업 창업센터,14,916.81,8.33,35900.92,248,63
202305,정기권,01444,1444. 면목4치안센터,1,223.23,1.92,8290.00,64,64
202305,정기권,01445,1445. 용마지구대 A,1,90.60,0.82,3520.00,14,65
202305,정기권,01446,1446. 중랑전화국 교차로,1,21.21,0.20,850.00,5,66
202305,정기권,01447,1447. 면목역 3번출구,16,1262.99,10.86,46828.53,350,67
202305,정기권,01448,1448. 코스트코 상봉점,3,71.40,1.10,4709.16,36,68
202305,정기권,01527,1527. 미아역 1번 출구 뒤,10,1590.54,9.98,42989.73,197,71
202305,정기권,01529,1529. 미아동 한국전력공사,16,2053.04,14.78,63670.01,316,72
202305,정기권,01530,1530. 광산사거리,4,363.99,3.35,14493.16,131,73
202305,정기권,01531,1531. 미아사거리 1번 출구,42,2982.31,28.48,122778.60,580,74
202305,정기권,01532,1532. 번3동 주민센터 교차로,3,252.02,1.96,8485.80,50,75
202305,정기권,01533,"1533. 번동 주공3, 4단지 교차로",3,113.79,1.19,5130.00,29,76
202305,정기권,01535,1535. 효성인텔리안 앞,9,628.65,6.43,27728.14,215,77
202305,정기권,01643,1643. 태릉입구역 8번출구,6,336.80,3.04,13092.53,108,79
202305,정기권,01646,1646. 삼육대 입구,10,1023.28,9.03,38882.31,183,80
202305,정기권,01650,1650. 중계근린공원내,16,1061.30,7.82,33740.66,354,81
202305,정기권,01653,1653. 노원역1번출구,49,2140.17,21.68,93276.26,810,83
202305,정기권,01654,1654. 당고개입구 오거리,12,399.05,4.55,19580.52,123,84
202305,정기권,01655,1655. 공릉1단지아파트,11,515.36,3.08,13272.35,86,85
202305,정기권,01656,1656. 중앙하이츠 아파트 입구,25,1351.93,14.70,63386.41,401,86
202305,정기권,01657,1657. 노원구청 ,6,250.96,2.58,11140.57,77,87
202305,정기권,01659,1659. 중계동 을지중학교,17,527.18,5.38,23144.27,187,88
202305,정기권,01660,1660. 서울시립과학관,12,176.92,5.26,22684.53,124,89
202305,정기권,01713,1713. 쌍문동 이안아파트 앞,4,127.20,1.19,5166.53,77,90
202305,정기권,01715,1715. 서울특별시교육청도봉도서관,2,70.61,0.70,3004.14,47,91
202305,정기권,01716,1716. 창동역 1번출구 건너편,5,178.73,1.86,8001.05,63,92
202305,정기권,01717,1717. 시립창동운동장 입구,6,306.09,3.17,13666.38,109,93
202305,정기권,01720,1720. 도봉구청 옆(중랑천변),21,1502.71,9.24,42019.41,188,94
202305,정기권,01721,1721. 창동역 2번출구 ,20,903.93,8.71,37529.09,237,95
202305,정기권,01839,1839. 수출의 다리 아래,2,81.86,0.73,3127.24,39,96
202305,정기권,01842,1842. 한울중학교,4,240.72,2.17,9351.80,44,97
202305,정기권,02058,2058. 동작경찰서,3,121.45,1.05,4567.42,26,98
202305,정기권,02266,2266. 서초역 3번출구,2,62.01,0.45,1933.07,11,99
202306,정기권,00109,109. 제일빌딩 앞,2,392.43,3.31,14280.00,97,64
202306,정기권,00400,400. 상암한화오벨리스크 1차 앞,11,541.66,5.34,23017.58,174,65
202306,정기권,00505,505. 자양사거리 광진아크로텔 앞,13,782.13,5.55,23866.12,389,19
202306,정기권,00509,509. 이마트 버스정류소 옆,6,147.62,1.33,5735.38,42,37
202306,정기권,00510,510. 서울숲 남문 버스정류소 옆,3,235.31,2.07,8919.00,73,45
202306,정기권,00513,513. 뚝섬역 5번 출구 정류소 옆,2,63.83,0.57,2479.71,14,73
202306,정기권,00515,515. 광양중학교 앞,3,176.16,1.76,7618.58,74,85
202306,정기권,00729,729. 서부식자재마트 건너편,5,177.54,1.58,6797.72,33,1
202306,정기권,00731,731. 서울시 도로환경관리센터,26,848.74,8.10,37712.33,443,2
202306,정기권,00732,732. 신월중학교,8,375.25,3.65,15761.62,109,3
202306,정기권,00733,733. 신정이펜하우스314동,20,1197.95,9.54,41070.22,249,4
202306,정기권,00734,734. 신트리공원 입구,5,260.81,2.46,10623.21,78,5
202306,정기권,00735,735. 영도초등학교,20,405.61,4.33,18818.39,207,6
202306,정기권,00736,736. 오솔길공원,23,309.11,3.07,15178.09,139,7
202306,정기권,00737,737. 장수공원,3,226.79,2.64,11391.68,64,8
202306,정기권,00739,739. 신월사거리,1,48.30,0.55,2391.38,13,9
202306,정기권,00740,740. 으뜸공원,1,21.80,0.40,1720.00,12,10
202306,정기권,00741,741. 화곡로 입구 교차로,6,310.54,3.02,13002.38,135,11
202306,정기권,00742,742. 등촌역 5번 출구 뒤,1,13.84,0.09,406.37,1,12
202306,정기권,00743,743. 현대6차아파트 101동 옆,2,69.85,0.84,3625.49,21,13
202306,정기권,00744,744. 신목동역 2번 출구,5,125.46,1.18,5116.67,35,14
202306,정기권,00745,745. 강서초등학교,3,127.23,1.34,5726.60,39,15
202306,정기권,00746,746. 목동2단지 상가,52,1531.62,15.75,68038.33,578,16
202306,정기권,00747,747. 목동3단지 상가,8,418.65,4.01,17284.52,120,17
202306,정기권,00748,748. 목동운동장,4,65.56,0.72,3051.33,37,18
202306,정기권,00934,934. 신사동 성당,2,128.51,1.06,4570.46,30,20
202306,정기권,00937,937. 상림마을 롯데캐슬2단지 옆,1,151.18,1.23,5302.34,48,21
202306,정기권,00938,938. 금암 문화공원,1,31.98,0.30,1281.77,9,22
202306,정기권,00941,941. 은평뉴타운 도서관,3,132.70,1.15,4969.58,34,23
202306,정기권,00948,948. 디지털미디어 시티역 4번출구(DMC역),19,256.85,2.62,11254.19,118,24
202306,정기권,00950,950. 구산역 2번 출구 예일여고 버스정류장,11,515.17,5.75,24799.98,199,25
202306,정기권,00953,953. 서울연신초등학교,1,41.66,0.35,1503.00,11,26
202306,정기권,01023,1023. 한국종합기술사옥 앞,6,63.09,0.68,2949.96,25,27
202306,정기권,01024,1024.  강동구청 앞,2,16.02,0.17,735.67,9,28
202306,정기권,01025,1025. 상일초등학교,1,93.56,0.73,3150.00,21,29
202306,정기권,01027,1027. 프라자 아파트 앞,16,618.00,5.58,24009.43,145,30
202306,정기권,01028,1028. 포레스 주상복합 빌딩,2,67.29,0.79,3696.41,32,31
202306,정기권,01029,1029. 성내어울터,24,937.90,9.85,42384.29,267,32
202306,정기권,01032,1032. 선사고등학교,1,95.93,0.86,3727.00,87,33
202306,정기권,01035,1035. 고덕역 4번출구,3,290.38,2.65,11434.55,50,34
202306,정기권,01036,1036. 고덕동 주양쇼핑,3,108.30,1.09,4710.45,32,35
202306,정기권,01041,1041. 묘곡초등학교,5,183.31,1.59,6863.62,40,36
202306,정기권,01044,1044. 굽은다리역,27,1033.81,9.58,41285.18,347,38
202306,정기권,01150,1150. 송정역 1번출구,17,579.06,6.08,26185.75,180,39
202306,정기권,01151,1151. 마곡역1번출구,6,127.98,1.32,5685.71,46,40
202306,정기권,01152,1152. 마곡역교차로,25,717.89,6.50,28129.95,374,41
202306,정기권,01153,"1153. 발산역 1번, 9번 인근 대여소",36,1593.40,13.57,62115.09,1011,42
202306,정기권,01155,1155. 기쁜우리복지관,33,1603.60,15.48,66662.07,667,43
202306,정기권,01157,1157. 강서구청,3,161.68,1.46,6281.43,69,44
202306,정기권,01251,1251. 석촌역 2번출구,2,92.71,0.75,3242.35,27,46
202306,정기권,01253,1253. 오금역 3번 출구 뒤,1,163.06,1.07,4626.47,22,47
202306,정기권,01257,1257. 가락시장역 사거리,1,47.88,0.56,2418.28,12,48
202306,정기권,01258,1258. 가락미륭아파트 앞,1,46.40,0.43,1860.00,13,49
202306,정기권,01259,1259. 방이역 1번출구,16,987.03,7.57,32660.44,355,50
202306,정기권,01260,1260. 방이동 한양3차아파트 옆,12,330.45,3.14,13572.71,176,51
202306,정기권,01262,1262. 송파여성문화회관 앞,2,105.47,1.00,4280.00,42,52
202306,정기권,01264,1264. 천호역 10번 출구 앞,5,168.07,1.64,7045.89,47,53
202306,정기권,01267,1267. 올림픽공원 남2문 앞,6,272.22,2.64,11358.60,121,54
202306,정기권,01268,1268. 몽촌토성역 1번출구 옆,2,141.02,1.46,6288.59,73,55
202306,정기권,01269,1269. 리센츠아파트 ,3,80.97,0.73,3179.04,23,56
202306,정기권,01271,1271. 송파도서관,16,910.27,8.78,37781.46,592,57
202306,정기권,01274,1274. 영파여고 앞,8,462.06,5.16,22248.48,159,58
202306,정기권,01442,1442. 중랑구 중소기업 창업센터,9,314.23,3.01,12926.78,94,59
202306,정기권,01444,1444. 면목4치안센터,3,268.28,2.31,9963.07,78,60
202306,정기권,01446,1446. 중랑전화국 교차로,10,448.32,4.79,20662.89,205,61
202306,정기권,01447,1447. 면목역 3번출구,17,1267.04,11.11,47912.93,247,62
202306,정기권,01448,1448. 코스트코 상봉점,8,314.37,2.59,11191.30,97,63
202306,정기권,01527,1527. 미아역 1번 출구 뒤,3,250.26,1.59,6885.07,38,66
202306,정기권,01529,1529. 미아동 한국전력공사,19,3084.35,21.44,97426.48,503,67
202306,정기권,01530,1530. 광산사거리,3,124.94,1.35,5827.83,79,68
202306,정기권,01531,1531. 미아사거리 1번 출구,37,1963.92,17.62,75853.26,441,69
202306,정기권,01532,1532. 번3동 주민센터 교차로,2,239.94,1.72,7400.00,50,70
202306,정기권,01533,"1533. 번동 주공3, 4단지 교차로",3,152.66,1.59,6844.58,70,71
202306,정기권,01535,1535. 효성인텔리안 앞,1,24.81,0.25,1080.00,9,72
202306,정기권,01643,1643. 태릉입구역 8번출구,6,471.82,3.03,13038.89,134,74
202306,정기권,01646,1646. 삼육대 입구,3,325.20,2.85,12273.98,75,75
202306,정기권,01650,1650. 중계근린공원내,38,3991.61,27.16,116978.59,1598,76
202306,정기권,01651,1651. 상계동 우방유쉘아파트 앞,6,1106.68,9.98,42994.96,343,77
202306,정기권,01653,1653. 노원역1번출구,39,1619.67,15.94,68525.50,672,78
202306,정기권,01654,1654. 당고개입구 오거리,12,412.10,4.13,17776.98,109,79
202306,정기권,01655,1655. 공릉1단지아파트,14,492.62,3.34,14373.78,108,80
202306,정기권,01656,1656. 중앙하이츠 아파트 입구,34,1812.93,16.46,75306.01,700,81
202306,정기권,01657,1657. 노원구청 ,4,423.65,3.59,15446.23,113,82
202306,정기권,01659,1659. 중계동 을지중학교,14,404.92,4.40,18985.02,139,83
202306,정기권,01660,1660. 서울시립과학관,7,43.42,2.27,9808.37,59,84
202306,정기권,01715,1715. 서울특별시교육청도봉도서관,1,48.76,0.50,2160.00,12,86
202306,정기권,01716,1716. 창동역 1번출구 건너편,2,41.23,0.46,1980.00,28,87
202306,정기권,01717,1717. 시립창동운동장 입구,5,381.86,4.15,17857.46,99,88
202306,정기권,01719,1719. 신도봉사거리 버스정류장,3,161.71,1.62,6961.13,35,89
202306,정기권,01720,1720. 도봉구청 옆(중랑천변),17,955.59,6.74,30719.82,198,90
202306,정기권,01721,1721. 창동역 2번출구 ,23,726.98,6.60,28410.40,309,91
202306,정기권,01842,1842. 한울중학교,2,91.08,0.82,3538.58,18,92
202306,정기권,02058,2058. 동작경찰서,6,355.68,3.58,15428.63,155,93
202306,정기권,02059,2059. 보라매공원 정문,1,,,832.00,20,94
202306,정기권,02266,2266. 서초역 3번출구,8,261.33,1.88,8147.02,43,95
202306,정기권,02268,2268. 서초4동주민센터 ,4,228.24,1.69,7304.24,80,96
202306,정기권,02271,2271. 내방역 8번출구 앞,3,51.46,0.55,2393.36,23,97
202306,정기권,02272,2272. 교대입구 교차로,2,120.83,0.90,3872.38,19,98
202306,정기권,02274,2274. 양재시민의숲역 3번출구,4,443.73,3.06,13182.72,102,99
202306,정기권,02362,2362. 신사동 가로수길 입구,4,221.12,2.04,8838.86,76,100
